period_ratio,mass_ratio,delta_res,attv_mean,attv_std,attv_min,attv_max,attv_count,attv_minutes_mean,attv_minutes_std,pttv_mean,pttv_std,stable_sum
1.667,0.517947,0.073333,0.0013314895422871231,0.0005382098883759544,0.0010313295242170284,0.00213773085442881,4,1.9173449408934573,0.7750222392613744,25060.892546577703,49951.45559280453,4
1.667,0.517947,0.094444,0.0013953418020786756,0.0003944513329491787,0.0011545898647469244,0.0019850410233885896,4,2.009292194993293,0.5680099194468173,104.39389678340525,0.2548198655985032,4
1.667,0.517947,0.115556,0.0016776030217684479,0.0005140322242325712,0.0013007041306991596,0.0024361604891112165,4,2.415748351346565,0.7402064028949026,133.26268176025755,0.4172165911499921,4
1.667,0.517947,0.136667,0.002282622905980247,0.0008669055561996883,0.0015020185802399055,0.003496095023095336,4,3.286976984611556,1.248344000927551,181.6488922014026,0.8400884686702603,4
1.667,0.517947,0.157778,0.005129446276242788,0.002930527273195994,0.0019025072506337892,0.009205912558229556,5,7.386402637789615,4.219959273402232,280.66549772219577,3.0277420958597023,5
1.667,0.517947,0.178889,0.022768106914560347,0.017159304195662427,0.003158739764330676,0.04493721443213872,5,32.7860739569669,24.7093980417539,598.3440028383259,23.040635988634126,5
1.667,0.517947,0.2,0.6347332665762394,0.20971821737825136,0.272803067861787,0.7867637182862381,5,914.0159038697848,301.99423302468193,51210.40881528355,26251.29290033445,5
1.667,0.719686,0.01,0.0033694754593393363,0.0027523408776305718,0.0009016809318822538,0.006337694761896273,3,4.8520446614486445,3.9633708637880236,66676.189762823,57697.08879981189,3
1.667,0.719686,0.031111,0.0029631511994618145,0.002063882340147051,0.0013370933011174202,0.005285008202918107,3,4.266937727225013,2.971990569811754,44459.53150504359,50885.83889204394,3
1.667,0.719686,0.052222,0.003784322478708191,0.002717841059120348,0.0015032092036335598,0.007636412352439947,4,5.449424369339795,3.913691125133301,25420.52313523213,49715.09508177377,4
1.667,0.719686,0.073333,0.0026208520039290306,0.000699848442828205,0.0016925341806199867,0.0032434901186206844,4,3.774026885657804,1.0077817576726151,99986.81893176291,2.9588682778879223,4
1.667,0.719686,0.094444,0.003197765571457012,0.0010859972662927554,0.0018984544363718214,0.004862973641138524,5,4.604782422898097,1.563836063461568,61494.20561459024,52771.481525512456,5
1.667,0.719686,0.115556,0.0030879868487687645,0.0007261645917884635,0.002098490089849747,0.0036568471041391604,4,4.446701062227021,1.0456770121753873,25096.11620116877,49925.47169837267,4
1.667,0.719686,0.136667,0.003794637656028499,0.0010338508408556583,0.00244772776204627,0.004762573280459037,4,5.464278224681038,1.4887452108321482,181.80512474634105,0.9658949849946549,4
1.667,0.719686,0.157778,0.00716407146722986,0.003366210349957522,0.0030193309394235257,0.011831708618217363,5,10.316262912810998,4.847342903938832,281.20114199934386,3.2130493499137827,5
1.667,0.719686,0.178889,0.041203094689990394,0.03446224396915962,0.004912484575470444,0.08792603030815371,5,59.33245635358617,49.62563131558985,603.1458099733852,25.944823400382347,5
1.667,0.719686,0.2,0.8316733301874137,0.33586334854830785,0.3561934693761941,1.143467138572305,4,1197.6095954698758,483.6432219095633,39570.45644989977,45722.13920017679,4
1.667,1.0,0.01,0.003954674020093307,0.002877475557778314,0.0019199915404897183,0.005989356499696896,2,5.6947305889343625,4.143564803200772,50020.826366087014,70664.69517831791,2
1.667,1.0,0.031111,0.0048880618266906595,0.0029093415626030845,0.0022104680792836007,0.007983883777271217,3,7.03880903043455,4.189451850148442,99988.11179184196,5.293839814947204,3
1.667,1.0,0.052222,0.004568945611917267,0.002151612456429279,0.0024801750550977886,0.006778326312371519,3,6.5792816811608645,3.098321937258162,99986.58199442293,4.975443132180847,3
1.667,1.0,0.073333,0.0048364172381833255,0.0019538665299376036,0.002836220536437395,0.00674039848111363,3,6.964440822983988,2.8135678031101494,99985.78430046595,1.6637015944435456,3
1.667,1.0,0.094444,0.006015537893819811,0.00231348606888973,0.00319140601979484,0.00861022500606623,4,8.662374567100528,3.3314199392012105,99987.65736158189,1.6449897018234003,4
1.667,1.0,0.115556,0.006084124392264911,0.001919447556468636,0.0035368411663512234,0.007822359959391179,4,8.761139124861472,2.764004481314836,99988.39431410177,1.2668385330148602,4
1.667,1.0,0.136667,0.006179509620395152,0.002004389465386696,0.004068084636458025,0.008056191376013544,3,8.898493853369018,2.886320830156842,66719.44841840678,57622.737778750976,3
1.667,1.0,0.157778,0.009206921643869492,0.003297475976520013,0.004929621201881673,0.012403137058740299,4,13.257967167172069,4.748365406188819,280.8682498065672,3.0119897727791747,4
1.667,1.0,0.178889,0.08427494597635814,0.07613094610081349,0.007826922206731979,0.189972117805155,5,121.35592220595572,109.62856238517142,40348.986574679075,54441.895433071564,5
1.667,1.0,0.2,0.9635495428850378,0.7507479735157164,0.43269055985001614,1.4944085259200595,2,1387.5113417544544,1081.0770818626315,52319.39068381132,67416.03286676967,2
1.667,1.389495,0.01,0.007058995433517623,0.005471303037636172,0.0031901999536785297,0.010927790913356716,2,10.164953424265377,7.878676374196088,99987.7597369718,2.5674990353348615,2
1.667,1.389495,0.031111,0.005710866764502498,0.0027915800889869533,0.0037369215533544775,0.0076848119756505184,2,8.223648140883597,4.019875328141213,99986.83107201647,5.7995150013655,2
1.667,1.389495,0.052222,0.01368224659877626,0.012105179482010491,0.0042352718634219855,0.031252032971679,4,19.702435102237814,17.431458454095104,75185.89402222217,49601.26565071105,4
1.667,1.389495,0.073333,0.006929440969589251,0.0028840454041729508,0.00489011290704866,0.008968769032129842,2,9.978394996208522,4.153025382009049,99987.24561114801,0.6976745470884297,2
1.667,1.389495,0.094444,0.009500901069988762,0.0038276737956779287,0.005516773725666724,0.01315011098321861,3,13.681297540783817,5.511850265776217,99988.24213023076,1.7065638463989972,3
1.667,1.389495,0.115556,0.010075244164471068,0.003744601003665821,0.006111340608185856,0.013553069641830007,3,14.508351596838338,5.392225445278782,99989.41152667587,2.202709406040697,3
1.667,1.389495,0.136667,0.01085841696167241,0.003615808658367727,0.006960235360253364,0.01410257818737648,3,15.636120424808269,5.206764468049527,99986.09918271989,3.2862186167802876,3
1.667,1.389495,0.157778,0.015221751275026785,0.0059962994082506755,0.00828653596659823,0.022787843277910724,4,21.91932183603857,8.634671147880972,25208.44574893483,49850.508549120765,4
1.667,1.389495,0.178889,0.18128274204885636,0.16561672272543718,0.012598857596772817,0.40667975746767127,5,261.04714855035314,238.48808072462958,60225.372854186535,54444.849287572186,5
1.667,1.389495,0.2,5.08761193913233,,5.08761193913233,5.08761193913233,1,7326.161192350555,,99984.05560315277,,1
1.667,1.930698,0.01,0.0055390694324159995,,0.0055390694324159995,0.0055390694324159995,1,7.976259982679039,,99987.71490315955,,1
1.667,1.930698,0.031111,0.008311238879212368,0.002643044676367066,0.006442324065574212,0.010180153692850524,2,11.96818398606581,3.805984333968575,83321.27663398563,23576.09597274542,2
1.667,1.930698,0.052222,0.020573380656315976,0.02086662829534387,0.007401140324731159,0.044631914504861925,3,29.625668145095005,30.047944745295172,88876.233353441,19245.676020037004,3
1.667,1.930698,0.073333,0.013482918192930052,0.004980219658145062,0.008567550559924086,0.018525550484291387,3,19.415402197819276,7.171516307728889,99986.50370329812,2.6463007518455077,3
1.667,1.930698,0.094444,0.009645830353512963,,0.009645830353512963,0.009645830353512963,1,13.889995709058667,,99991.82326207141,,1
1.667,1.930698,0.115556,0.01392053343694144,0.004580384110125926,0.010681712772232288,0.017159354101650592,2,20.045568149195674,6.5957531185813325,99985.99323011737,2.4941919220585778,2
1.667,1.930698,0.136667,0.015350230013517319,0.004594130414808877,0.012101689243550595,0.018598770783484042,2,22.10433121946494,6.6155477973247825,99986.920561367,0.8971974322267936,2
1.667,1.930698,0.157778,0.04292425870947714,0.03158574836638701,0.014237054554276263,0.08938604323702748,5,61.81093254164707,45.48347764759729,60105.36811688166,54609.955650194715,5
1.667,1.930698,0.178889,2.5294905483867867,2.852420710680632,0.02037428764645144,5.000868083108799,4,3642.466389676973,4107.485823380111,75135.89798170637,49707.50294814036,4
1.667,1.930698,0.2,5.36204879473371,,5.36204879473371,5.36204879473371,1,7721.350264416542,,66644.82853327162,,1
1.667,2.682696,0.01,0.009575096188200405,,0.009575096188200405,0.009575096188200405,1,13.788138511008583,,99991.22244690434,,1
1.667,2.682696,0.052222,0.012921844033172647,,0.012921844033172647,0.012921844033172647,1,18.60745540776861,,99992.48518417748,,1
1.667,2.682696,0.073333,0.014968395357598752,,0.014968395357598752,0.014968395357598752,1,21.554489314942202,,99986.95049689159,,1
1.667,2.682696,0.094444,0.016886034034328645,,0.016886034034328645,0.016886034034328645,1,24.31588900943325,,99990.79064879483,,1
1.667,2.682696,0.115556,0.018655599145162682,,0.018655599145162682,0.018655599145162682,1,26.864062769034263,,99984.10704452873,,1
1.667,2.682696,0.136667,0.020983198344609377,,0.020983198344609377,0.020983198344609377,1,30.215805616237503,,99986.91048280595,,1
1.667,2.682696,0.157778,0.12135472725561969,0.08469019921477913,0.02418496444857343,0.21805015601057676,4,174.75080724809234,121.95388686928194,99987.77623635592,3.800475079967643,4
1.667,2.682696,0.178889,1.744681374716914,2.823010882360038,0.02882490382114611,5.0028737352949975,3,2512.341179592356,4065.135670598455,55729.47158293581,50592.25018238881,3
1.667,2.682696,0.2,5.167183515102806,,5.167183515102806,5.167183515102806,1,7440.744261748041,,66659.86056293813,,1
1.667,3.727594,0.01,0.016285505462178662,,0.016285505462178662,0.016285505462178662,1,23.451127865537273,,99988.29458168622,,1
1.667,3.727594,0.073333,0.026290021747414016,,0.026290021747414016,0.026290021747414016,1,37.85763131627618,,99990.10562187235,,1
1.667,3.727594,0.136667,5.053068673827511,,5.053068673827511,5.053068673827511,1,7276.4188903116155,,99988.10570896736,,1
1.667,3.727594,0.157778,1.4339012887522191,2.395355929227738,0.04581076372778625,5.020744590074173,4,2064.8178558031955,3449.3125380879433,91649.44974713706,16676.305068485955,4
1.667,3.727594,0.178889,0.25847639935454936,,0.25847639935454936,0.25847639935454936,1,372.2060150705511,,66633.24032338057,,1
1.667,5.179475,0.031111,4.994256050420518,,4.994256050420518,4.994256050420518,1,7191.728712605545,,99992.24968676161,,1
1.667,5.179475,0.136667,4.989462384306535,0.0042300336199652625,4.98647129884921,4.992453469763859,2,7184.82583340141,6.0912484127499775,99989.90145346892,2.5975507154539774,2
1.667,5.179475,0.157778,4.993702628440587,0.0016656444332499756,4.992524839966791,4.994880416914384,2,7190.931784954446,2.398527983879965,66606.72113624675,11.385018028440248,2
1.667,5.179475,0.178889,0.33215488057612674,,0.33215488057612674,0.33215488057612674,1,478.3030280296225,,39952.30648707582,,1
1.667,7.196857,0.031111,4.9929654616898915,,4.9929654616898915,4.9929654616898915,1,7189.870264833444,,66627.17710012349,,1
1.667,7.196857,0.052222,5.269524020402969,,5.269524020402969,5.269524020402969,1,7588.114589380275,,66562.33365634822,,1
1.667,7.196857,0.115556,4.984495795979456,,4.984495795979456,4.984495795979456,1,7177.673946210416,,66576.57408155636,,1
1.667,7.196857,0.136667,4.99227404521298,0.013934565062743235,4.982420819764229,5.002127270661731,2,7188.874625106691,20.06577369035026,66579.80950461929,10.631568394684864,2
1.667,7.196857,0.157778,4.985072277657309,,4.985072277657309,4.985072277657309,1,7178.504079826525,,66597.15183025676,,1
1.667,7.196857,0.178889,0.44494576294891885,,0.44494576294891885,0.44494576294891885,1,640.7218986464432,,735.8343890910924,,1
1.667,10.0,0.01,5.571477113394394,,5.571477113394394,5.571477113394394,1,8022.9270432879275,,33165.26751599147,,1
1.667,10.0,0.031111,5.76109979098328,,5.76109979098328,5.76109979098328,1,8295.983699015924,,49843.83350551429,,1
1.667,10.0,0.052222,5.229027176099407,,5.229027176099407,5.229027176099407,1,7529.799133583147,,39846.71518030351,,1
1.667,10.0,0.115556,5.085628512140829,,5.085628512140829,5.085628512140829,1,7323.305057482794,,66543.54813652567,,1
1.667,10.0,0.136667,5.680301097865595,,5.680301097865595,5.680301097865595,1,8179.6335809264565,,49885.06693157587,,1
1.667,10.0,0.157778,5.489496919164594,,5.489496919164594,5.489496919164594,1,7904.875563597016,,49896.13479744012,,1
1.75,0.1,0.01,0.0010242733811388406,0.0008464353024042882,0.0001245938517513423,0.002250217985324099,5,1.4749536688399303,1.218866835462175,80003.95770490344,44681.02531558627,5
1.75,0.1,0.031111,0.000963583391731504,0.000804220039451323,0.00013689692059415393,0.002150878699005432,5,1.3875600840933657,1.1580768568099054,80007.38557665299,44673.8425728492,5
1.75,0.1,0.052222,0.0008571701986014091,0.0006580215938380155,0.00015227576295728795,0.001801521670049766,5,1.234325085986029,0.9475510951267423,80012.34666184633,44663.291770756616,5
1.75,0.1,0.073333,0.0008630488959866511,0.0006345479327094062,0.00017912296380018233,0.001760261764268023,5,1.2427904102207776,0.9137490231015449,60053.45083490417,54679.78098920834,5
1.75,0.1,0.094444,0.0022323113322585187,0.0032432955636760817,0.00023120379483998477,0.007973158522304402,5,3.214528318452267,4.670345611693557,8182.031144126883,17786.032309534556,5
1.75,0.1,0.115556,0.0020212323912779163,0.0012629347314078822,0.000507202900454029,0.0035914112244341823,5,2.9105746434401993,1.8186260132273504,418.5188090591404,6.643298616062196,5
1.75,0.1,0.136667,0.12227085232362925,0.08096611377468815,0.0017449863371439278,0.21003811558080088,5,176.0700273460261,116.59120383555094,22065.616261846193,43570.177100458066,5
1.75,0.1,0.157778,0.00715020604111487,0.005450373243488968,0.0005542801591218449,0.014149126374832122,5,10.296296699205413,7.848537470624114,811.980664391391,29.22514767688942,5
1.75,0.1,0.178889,0.0015262443262543002,0.0011142948380847952,0.00023094203424989246,0.002999956350066668,5,2.1977918298061923,1.604584566842105,328.55151567976463,1.1696940743285307,5
1.75,0.1,0.2,0.0007750929084863855,0.0006083059059462889,0.00014763283979846165,0.0016790819531138368,5,1.1161337882203952,0.875960504562656,210.19261308167114,0.1978828131661105,5
1.75,0.13895,0.01,0.0013299930063350729,0.0010999002815361896,0.00018020557399722748,0.002932299261569682,5,1.915189929122505,1.583856405412113,80002.6857622254,44680.31457626102,5
1.75,0.13895,0.031111,0.001250716522123696,0.0010429410685806998,0.0001948121134773828,0.002796926795255672,5,1.8010317918581222,1.5018351387562079,80006.18135640769,44673.16971777908,5
1.75,0.13895,0.052222,0.0011245082621357482,0.0008555431366946191,0.00021849838617526984,0.002355327633843274,5,1.6192918974754775,1.2319821168402514,80011.23070490878,44662.63052353931,5
1.75,0.13895,0.073333,0.001143433303624164,0.0008394246963812188,0.0002568471318227239,0.002341583653006296,5,1.646543957218796,1.208771562788955,60052.519312630546,54678.87701298386,5
1.75,0.13895,0.094444,0.0015078187411560861,0.001164428505393733,0.0003294371550737196,0.003270336130348994,5,2.171258987264764,1.6767770477669754,228.38215619327835,1.4390631999226466,5
1.75,0.13895,0.115556,0.0027597987174488026,0.0017970992672368944,0.0005674242456734646,0.004997897952783603,5,3.9741101531262757,2.587822944821128,419.0452268243421,6.9265058746285355,5
1.75,0.13895,0.136667,0.17862871965190835,0.11989809056388583,0.0025488091341685504,0.3305765724317098,5,257.225356298748,172.65325041199557,21812.26945327678,43708.47740607872,5
1.75,0.13895,0.157778,0.009649689239824965,0.0072964865572392925,0.0007790665767970495,0.018996240141859744,5,13.89555250534795,10.506940642424581,812.686963184912,29.907933107311713,5
1.75,0.13895,0.178889,0.0020906226576926203,0.001537236749387648,0.00032890747309011203,0.0041906146543624345,5,3.010496627077373,2.2136209191182132,328.4450494349702,1.3736312058147835,5
1.75,0.13895,0.2,0.0010363296732066375,0.0008209636539598474,0.00021251623184070922,0.0022668836550110427,5,1.4923147294175578,1.1821876617021803,210.1041081788469,0.27072912179746933,5
1.75,0.19307,0.01,0.0016719225312595398,0.0013835488535872446,0.00026548997630015947,0.0037085605149762557,5,2.4075684450137373,1.9923103491656322,80004.91759553488,44681.56267058722,5
1.75,0.19307,0.031111,0.0015707969133899268,0.001306211805419134,0.0002885436696828947,0.0035174942211710913,5,2.2619475552814947,1.8809449998035532,80008.50785399516,44674.47077260683,5
1.75,0.19307,0.052222,0.0018365687584562806,0.001350880416887605,0.00032628699045744725,0.0033006703488354106,5,2.644659012177044,1.9452678003181514,80011.65688001609,44662.86932177818,5
1.75,0.19307,0.073333,0.001474613516903389,0.0010786567738120347,0.00037762843567179516,0.0030327112155212888,5,2.1234434643408804,1.55326575428933,60053.214816866304,54679.45848476414,5
1.75,0.19307,0.094444,0.0018954907894709549,0.0013464172200049057,0.00048201233221334405,0.003819609640380861,5,2.729506736838175,1.9388407968070644,228.48327534348527,1.5207081500962516,5
1.75,0.19307,0.115556,0.0038214038125801153,0.0025094081554663233,0.0008155840296240058,0.007008480497141534,5,5.502821490115366,3.613547743871506,419.39491823710233,7.214792628129375,5
1.75,0.19307,0.136667,0.29128306185888275,0.23832712702248054,0.0037787072214996442,0.6663930380382226,5,419.4476090767912,343.19106291237193,41043.005986029726,53810.61112732518,5
1.75,0.19307,0.157778,0.012825902094596131,0.00950913003898827,0.0011066781262343284,0.024800336460089056,5,18.46929901621843,13.693147256143112,814.7161867250439,30.512187741401195,5
1.75,0.19307,0.178889,0.0028781562134099657,0.0020942178326217318,0.0004790750754182227,0.005663812207785668,5,4.144544947310351,3.0156736789752934,328.4452780005833,1.374715535980826,5
1.75,0.19307,0.2,0.0013530818933475074,0.001078919461438443,0.00031462607148569077,0.0029936569656854317,5,1.9484379264204108,1.553644024471358,210.10366420199676,0.27100624900208775,5
1.75,0.26827,0.01,0.0019954633666525723,0.0016692918369676773,0.00039603098048246466,0.004503249376906382,5,2.873467247979704,2.403780245233455,80004.46573833884,44681.29441847224,5
1.75,0.26827,0.031111,0.0018697380580519507,0.0015541804280817732,0.00043316833762219176,0.004218018263351553,5,2.692422803594809,2.2380198164377534,60029.94005178643,54715.17527042534,5
1.75,0.26827,0.052222,0.0017187664303442319,0.0012998768256435415,0.00048794862748025025,0.0036574632185057965,5,2.475023659695694,1.8718226289266997,60039.96016379325,54702.48826765085,5
1.75,0.26827,0.073333,0.0018413649862225156,0.0013446150016886284,0.0005697718261217233,0.0038233430860188378,5,2.6515655801604225,1.936245602431625,40088.10838832196,54680.59802534225,5
1.75,0.26827,0.094444,0.00241650885246969,0.0016568401028460896,0.000716897324636534,0.00474463735627495,5,3.4797727475563534,2.385849748098369,228.5833728371525,1.6419194117422558,5
1.75,0.26827,0.115556,0.005358660930592407,0.0036766448890489896,0.0011104849363618996,0.010289759826264344,5,7.716471740053066,5.2943686402305445,419.7452931458056,7.628845288378275,5
1.75,0.26827,0.136667,0.23296153434497077,0.19820658907080974,0.0056621030780661386,0.36978620111949567,3,335.4646094567579,285.417488261966,34533.51479061335,56687.64597140726,3
1.75,0.26827,0.157778,0.01890712531327381,0.014131194980519223,0.0015830960946914274,0.03600219553845818,5,27.226260451114285,20.348920771947682,816.1580197241872,32.16131198826821,5
1.75,0.26827,0.178889,0.0039846595311246345,0.0029818787269403424,0.0007015381124801934,0.008160302371834405,5,5.737909724819474,4.2939053667940925,328.4455522854219,1.3761848198043405,5
1.75,0.26827,0.2,0.00183840009528069,0.0014836102811464026,0.00047574650155013387,0.004223780681058997,5,2.6472961372041937,2.1363988048508196,210.10304419178155,0.27139084835465205,5
1.75,0.372759,0.01,0.001450336436201738,0.001058781379173807,0.0006091599461797159,0.002901662913142644,4,2.0884844681305026,1.5246451860102819,50030.66106438833,57682.46892930201,4
1.75,0.372759,0.031111,0.0020322927647640652,0.001705150213937973,0.0006543019524940519,0.0046754428777404655,5,2.926501581260254,2.455416308070681,60029.20369042485,54714.48521351099,5
1.75,0.372759,0.052222,0.0018891781278469466,0.0014428938263995462,0.0006646668330496652,0.004119681826882271,5,2.720416504099603,2.0777671100153468,40065.03940160629,54701.780704097466,5
1.75,0.372759,0.073333,0.0022004582673261553,0.0016436993448968504,0.0008225661762537584,0.004739451013236362,5,3.1686599049496635,2.366927056651465,20122.462195928594,44647.83924057423,5
1.75,0.372759,0.094444,0.0031014939557678645,0.0020573402713142314,0.0010909166812780313,0.005885902125179143,5,4.466151296305725,2.962569990692493,228.83698017327623,1.641580760868852,5
1.75,0.372759,0.115556,0.007790055547661723,0.005684269559560609,0.0016144104047270957,0.016061657191130507,5,11.21767998863288,8.185348165767278,420.79130603763076,7.804061500992224,5
1.75,0.372759,0.136667,2.563167410003871,3.6129223738164695,0.008445499577646842,5.117889320430095,2,3690.961070405574,5202.608218295715,7603.285688290412,8084.20914986157,2
1.75,0.372759,0.157778,0.0306751584065978,0.024139984456588107,0.0023054472585499752,0.06108184965341934,5,44.172228105500835,34.76157761748687,817.6999284977368,34.97245509695775,5
1.75,0.372759,0.178889,0.005481712426262675,0.004147144009641208,0.0010576832391961943,0.01133428162211203,5,7.893665893818252,5.97188737388334,328.4459852827711,1.378287310091342,5
1.75,0.372759,0.2,0.0025351912224451214,0.002134520187104968,0.0007287749937816557,0.006162429895994137,5,3.6506753603209745,3.0737090694311537,210.1021767361852,0.27192430539550716,5
1.75,0.517947,0.01,0.0013775910731892438,0.0006555070741634941,0.0009711828304688197,0.002355160963428915,4,1.983731145392511,0.9439301867954316,25053.81382020636,49955.11580268401,4
1.75,0.517947,0.031111,0.0014372707358685233,0.000606545718350567,0.0010745887207406213,0.002344837692241697,4,2.0696698596506735,0.8734258344248165,92.66365136733266,0.21155116919736022,4
1.75,0.517947,0.052222,0.001496336650244956,0.000421820511215115,0.0012075065501733206,0.002123360299734145,4,2.1547247763527366,0.6074215361497656,116.69921789422102,0.31917001794217315,4
1.75,0.517947,0.073333,0.0019291250422206474,0.0006454374310830803,0.0013984058823552914,0.002859792349610757,4,2.7779400607977323,0.9294299007596356,155.42611673867574,0.5688220226827612,4
1.75,0.517947,0.094444,0.003904131417833412,0.002179587049048328,0.0017053761071395002,0.0070736277915202095,5,5.621949241680113,3.1386053506295926,229.09001603445213,1.8075222340126227,5
1.75,0.517947,0.115556,0.010203564933591735,0.0065183328619591654,0.0024546652857679874,0.018599149369137535,5,14.6931335043721,9.386399321221198,422.21811757806006,8.821957373038277,5
1.75,0.517947,0.136667,1.013827432054768,1.4151392200636892,0.013172893224691506,2.0144819708848445,2,1459.911502158866,2037.8004768917122,2949.937485126633,1478.0283154000283,2
1.75,0.517947,0.157778,0.0542638897918664,0.045640015588297375,0.0034200771260657348,0.11424525872280356,5,78.14000130028762,65.72162244714822,820.6038712777205,37.800672009754365,5
1.75,0.517947,0.178889,0.007595147719587203,0.005932016954016629,0.001632934046938317,0.0162331864812586,5,10.937012716205572,8.542104413783946,328.4465603202379,1.381211873956985,5
1.75,0.517947,0.2,0.004420444378202148,0.004142836820279491,0.001159809671662515,0.011603114360696054,5,6.365439904611094,5.965685021202466,8168.061303634441,17794.539899239888,5
1.75,0.719686,0.01,0.002568272473581601,0.0007740786426011716,0.0015739680056867655,0.003315088262752397,4,3.6983123619575053,1.1146732453456871,99988.0870655645,2.8272343146449406,4
1.75,0.719686,0.031111,0.002829840063895972,0.0008473228109385157,0.0017731650732457638,0.0037107124662725255,4,4.0749696920102,1.2201448477514627,99987.02141943677,2.7260855275543654,4
1.75,0.719686,0.052222,0.0028988572971293536,0.0006633584895511703,0.001992224371704765,0.003401077614398673,4,4.174354507866269,0.9552362249536853,75019.73702343563,49935.06334525742,4
1.75,0.719686,0.073333,0.003381089196409448,0.0008263026841021815,0.0022712963218509685,0.004081007027707528,4,4.868768442829605,1.1898758651071413,155.53922068776137,0.6594902283158659,4
1.75,0.719686,0.094444,0.004722624954702326,0.0016051414752551738,0.0027304671359900112,0.006405639553122455,4,6.800579934771349,2.3114037243674503,228.8175832157203,1.5332540500831444,4
1.75,0.719686,0.115556,0.01796391264481372,0.013187839772376666,0.003852651450870326,0.03403415131106158,5,25.868034208531753,18.990489272222398,423.6375063233654,9.569485307216874,5
1.75,0.719686,0.136667,1.2621324982583246,1.7527578481781236,0.02274553803363233,2.501519458483017,2,1817.4707974919875,2523.971301376498,50962.40136463693,69325.69319157607,2
1.75,0.719686,0.157778,0.10606324927721573,0.09528014180897718,0.005215732475335244,0.23561959839935298,5,152.73107895919065,137.20340420492712,40474.87694529779,54327.27375254304,5
1.75,0.719686,0.178889,0.012978482597677754,0.015846042536547745,0.0025679950522317085,0.03647329256956766,4,18.689014940655966,22.818301252628753,25241.777462424194,49828.46592310791,4
1.75,0.719686,0.2,0.0048646401335146194,0.002247949744241916,0.0018766555513138883,0.007300290245371599,4,7.005081792261052,3.2370476317083585,25154.344743272577,49888.49011535329,4
1.75,1.0,0.01,0.004597437241391352,0.0019298467591752158,0.002633702358096457,0.006491509427050346,3,6.620309627603547,2.7789793332123103,99984.5237277827,1.3701327139740667,3
1.75,1.0,0.031111,0.00499271818717754,0.0019931052011438175,0.0029603685902088728,0.006944112040002892,3,7.189514189535657,2.870071489647097,99986.35181017536,1.5653558976579673,3
1.75,1.0,0.052222,0.005288173813340791,0.0018533145117034216,0.0033510065854613913,0.007044356327554624,3,7.614970291210739,2.668772896852927,99987.65509913336,1.4944876783717127,3
1.75,1.0,0.073333,0.012970165127555333,0.01442069709226317,0.003810750178672606,0.03447764941302012,4,18.67703778367968,20.765803812858966,91654.9045575316,16666.529145237335,4
1.75,1.0,0.094444,0.011222190384675201,0.008151490184278066,0.004495133369104565,0.022939903821679763,4,16.15995415393229,11.738145865360416,50108.70683046653,57595.00150313352,4
1.75,1.0,0.115556,0.027584552801386053,0.02038713686612741,0.006176761184178758,0.05578302632056875,5,39.721756033995916,29.357477087223472,425.9896172446908,11.075662683643744,5
1.75,1.0,0.136667,0.042527227023128944,,0.042527227023128944,0.042527227023128944,1,61.23920691330568,,1999.864548393909,,1
1.75,1.0,0.157778,0.22150786216121504,0.20747303140773687,0.008322916233737487,0.5049600572559569,5,318.97132151214964,298.7611652271411,60304.72001532409,54335.4411463293,5
1.75,1.0,0.178889,0.0225170651853432,0.02619229878167603,0.004152740926656406,0.06771885012130952,5,32.42457386689421,37.716910245613484,10262.689238097928,22213.93779390684,5
1.75,1.0,0.2,0.02178692088288301,0.029437143589175423,0.003134592687274562,0.07400514656183077,5,31.373166071351534,42.38948676841262,89990.37340533847,22356.72473256401,5
1.75,1.389495,0.01,0.008246001913472393,0.003718085587471623,0.0045170758201749095,0.011953151335717394,3,11.874242755400246,5.3540432459591365,99984.57591745774,2.1562494004719914,3
1.75,1.389495,0.031111,0.007214142790139988,0.0029611578964792397,0.005120287961375425,0.009307997618904551,2,10.388365617801583,4.264067370930105,99988.12525215768,0.72652866333551,2
1.75,1.389495,0.052222,0.009760538199036736,0.0037857248194205564,0.005797224673386836,0.013339324208800463,3,14.055175006612899,5.451443739965601,99988.91225629723,1.8739809191747383,3
1.75,1.389495,0.073333,0.0104263454282858,0.0036676776053677896,0.006504949153622874,0.01377226826208755,3,15.013937416731551,5.281455751729617,99989.61138502306,2.7900211483646435,3
1.75,1.389495,0.094444,0.012578711920024688,0.0035135371675684137,0.007627178480646535,0.015249921808234035,4,18.11334516483555,5.059493521298515,50108.818192166036,57593.346626801576,4
1.75,1.389495,0.115556,0.056973061114963655,0.04777682808522417,0.010160565536529997,0.12290637422120199,5,82.04120800554766,68.79863244272279,40248.069709464944,54535.38382559409,5
1.75,1.389495,0.136667,0.08036331612129288,,0.08036331612129288,0.08036331612129288,1,115.72317521466175,,2104.898704849776,,1
1.75,1.389495,0.157778,0.4130995204955809,0.3784955488176957,0.014113732006080681,0.907109956559836,5,594.8633095136365,545.0335902974819,80140.47996213604,44373.17840654917,5
1.75,1.389495,0.178889,0.01826093605391499,0.012443201765828391,0.006967831901420141,0.035226508212261365,4,26.295747917637584,17.918210542792885,25243.906765566262,49829.46006995241,4
1.75,1.389495,0.2,0.016110260274409427,0.008549696099701791,0.005434539809357375,0.026167556344681486,4,23.198774795149575,12.311562383570578,99987.02521948691,2.026356072709887,4
